mes,response_code,Estatus,membership_number,Owner,qty
01/01/24 0:00,2000,Iso Error,9261095,Kushki,1
01/01/24 0:00,2000,Iso Error,9261761,GPTM,6
01/01/24 0:00,2000,Iso Error,9263608,WELL TALK (PROPIA),2
01/01/24 0:00,2000,Iso Error,9263640,WELL TALK (PROPIA),6
01/01/24 0:00,2000,Iso Error,9263652,WELL TALK (PROPIA),3
01/01/24 0:00,2000,Iso Error,9263653,WELL TALK (PROPIA),4
01/01/24 0:00,2000,Iso Error,9263654,WELL TALK (PROPIA),6
01/01/24 0:00,2000,Iso Error,9267088,WELL TALK (PROPIA),1
01/01/24 0:00,2000,Iso Error,9267090,WELL TALK (PROPIA),5
01/01/24 0:00,2000,Iso Error,9267092,WELL TALK (PROPIA),1
01/01/24 0:00,2000,Iso Error,9267095,WELL TALK (PROPIA),5
01/01/24 0:00,2000,Iso Error,9267098,WELL TALK (PROPIA),3
01/01/24 0:00,2000,Iso Error,9277014,CAPADOLA (PROPIA),1
01/01/24 0:00,30,Soft Codes,9014710,GPTM (PROPIA),55
01/01/24 0:00,30,Soft Codes,9014711,GPTM (PROPIA),4
01/01/24 0:00,30,Soft Codes,9089850,BANKAOOL,78
01/01/24 0:00,30,Soft Codes,9096259,Bankaool,23
01/01/24 0:00,30,Soft Codes,9105683,BANKAOOL,1
01/01/24 0:00,30,Soft Codes,9144321,GPTM,7
01/01/24 0:00,30,Soft Codes,9242977,GPTM (PROPIA),3
01/01/24 0:00,30,Soft Codes,9242978,GPTM (PROPIA),1
01/01/24 0:00,30,Soft Codes,9242979,GPTM (PROPIA),1
01/01/24 0:00,30,Soft Codes,9248017,Bankaool,2
01/01/24 0:00,30,Soft Codes,9261095,Kushki,439
01/01/24 0:00,30,Soft Codes,9261095,Kushki,123
01/01/24 0:00,30,Soft Codes,9261761,GPTM,2
01/01/24 0:00,30,Soft Codes,9277421,Kushki,5
01/01/24 0:00,3000,Soft Codes,8994920,Afirme,1
01/01/24 0:00,3000,Soft Codes,9094314,Bankaool,16
01/01/24 0:00,3000,Soft Codes,9124411,BANKAOOL,2
01/01/24 0:00,3000,Soft Codes,9144321,GPTM,1
01/01/24 0:00,3000,Soft Codes,9203212,Banorte,2
01/01/24 0:00,3000,Soft Codes,9222744,WELL TALK (PROPIA),5
01/01/24 0:00,3000,Soft Codes,9222751,WELL TALK (PROPIA),1
01/01/24 0:00,3000,Soft Codes,9222752,WELL TALK (PROPIA),5
01/01/24 0:00,3000,Soft Codes,9222805,WELL TALK (PROPIA),5
01/01/24 0:00,3000,Soft Codes,9226542,WELL TALK (PROPIA),8
01/01/24 0:00,3000,Soft Codes,9242978,GPTM (PROPIA),2
01/01/24 0:00,3000,Soft Codes,9255967,WELL TALK (PROPIA),3
01/01/24 0:00,3000,Soft Codes,9255983,WELL TALK (PROPIA),1
01/01/24 0:00,3000,Soft Codes,9255988,WELL TALK (PROPIA),1
01/01/24 0:00,3000,Soft Codes,9263653,WELL TALK (PROPIA),1
01/01/24 0:00,36,Soft Codes,7861235,MIFEL (PROPIA),2
01/01/24 0:00,36,Soft Codes,9242977,GPTM (PROPIA),1
01/01/24 0:00,41,Hard Codes,9162875,BANKAOOL,1
01/01/24 0:00,41,Hard Codes,9203212,Banorte,1
01/01/24 0:00,43,Hard Codes,9222744,WELL TALK (PROPIA),1
01/01/24 0:00,43,Hard Codes,9222751,WELL TALK (PROPIA),3
01/01/24 0:00,43,Hard Codes,9222752,WELL TALK (PROPIA),5
01/01/24 0:00,43,Hard Codes,9222805,WELL TALK (PROPIA),2
01/01/24 0:00,43,Hard Codes,9255988,WELL TALK (PROPIA),3
01/01/24 0:00,43,Hard Codes,9261095,Kushki,2
01/01/24 0:00,43,Hard Codes,9261761,GPTM,2
01/01/24 0:00,43,Hard Codes,9267092,WELL TALK (PROPIA),1
01/01/24 0:00,51,Soft Codes,7861190,MIFEL (PROPIA),8
01/01/24 0:00,51,Soft Codes,7861191,MIFEL (PROPIA),12
01/01/24 0:00,51,Soft Codes,7861194,MIFEL (PROPIA),11
01/01/24 0:00,51,Soft Codes,7861201,MIFEL (PROPIA),10
01/01/24 0:00,51,Soft Codes,7861203,MIFEL (PROPIA),9
01/01/24 0:00,51,Soft Codes,7861205,MIFEL (PROPIA),14
01/01/24 0:00,51,Soft Codes,7861207,MIFEL (PROPIA),3
01/01/24 0:00,51,Soft Codes,7861216,MIFEL (PROPIA),19
01/01/24 0:00,51,Soft Codes,7861219,MIFEL (PROPIA),9
01/01/24 0:00,51,Soft Codes,7861224,MIFEL (PROPIA),2
01/01/24 0:00,51,Soft Codes,7861231,MIFEL (PROPIA),6
01/01/24 0:00,51,Soft Codes,7861235,MIFEL (PROPIA),5
01/01/24 0:00,51,Soft Codes,7861238,MIFEL (PROPIA),28
01/01/24 0:00,51,Soft Codes,7869964,MIFEL (PROPIA),19
01/01/24 0:00,51,Soft Codes,7869997,MIFEL (PROPIA),3
01/01/24 0:00,51,Soft Codes,7870019,MIFEL (PROPIA),6
01/01/24 0:00,51,Soft Codes,7870023,MIFEL (PROPIA),4
01/01/24 0:00,51,Soft Codes,7870076,MIFEL (PROPIA),19
01/01/24 0:00,51,Soft Codes,7870085,MIFEL (PROPIA),12
01/01/24 0:00,51,Soft Codes,7870110,MIFEL (PROPIA),5
01/01/24 0:00,51,Soft Codes,7870121,MIFEL (PROPIA),7
01/01/24 0:00,51,Soft Codes,7870134,MIFEL (PROPIA),10
01/01/24 0:00,51,Soft Codes,7870607,MIFEL (PROPIA),28
01/01/24 0:00,51,Soft Codes,7870627,MIFEL (PROPIA),7
01/01/24 0:00,51,Soft Codes,7872417,MIFEL (PROPIA),7
01/01/24 0:00,51,Soft Codes,7872434,MIFEL (PROPIA),9
01/01/24 0:00,51,Soft Codes,7872447,MIFEL (PROPIA),3
01/01/24 0:00,51,Soft Codes,7873661,MIFEL (PROPIA),6
01/01/24 0:00,51,Soft Codes,7993636,MIFEL (PROPIA),16
01/01/24 0:00,51,Soft Codes,7993680,MIFEL (PROPIA),1
01/01/24 0:00,51,Soft Codes,7993701,MIFEL (PROPIA),2
01/01/24 0:00,51,Soft Codes,8168970,MIFEL (PROPIA),7
01/01/24 0:00,51,Soft Codes,8168976,MIFEL (PROPIA),1
01/01/24 0:00,51,Soft Codes,8896497,WELL TALK (PROPIA),1
01/01/24 0:00,51,Soft Codes,9014710,GPTM (PROPIA),57
01/01/24 0:00,51,Soft Codes,9014711,GPTM (PROPIA),21
01/01/24 0:00,51,Soft Codes,9089850,BANKAOOL,53
01/01/24 0:00,51,Soft Codes,9094314,Bankaool,80
01/01/24 0:00,51,Soft Codes,9096259,Bankaool,15
01/01/24 0:00,51,Soft Codes,9105576,WELL TALK (PROPIA),2
01/01/24 0:00,51,Soft Codes,9144321,GPTM,20
01/01/24 0:00,51,Soft Codes,9162875,BANKAOOL,34
01/01/24 0:00,51,Soft Codes,9172541,WELL TALK (PROPIA),84
01/01/24 0:00,51,Soft Codes,9203212,Banorte,71
01/01/24 0:00,51,Soft Codes,9222744,WELL TALK (PROPIA),549
01/01/24 0:00,51,Soft Codes,9222751,WELL TALK (PROPIA),655
01/01/24 0:00,51,Soft Codes,9222752,WELL TALK (PROPIA),502
01/01/24 0:00,51,Soft Codes,9222805,WELL TALK (PROPIA),605
01/01/24 0:00,51,Soft Codes,9226542,WELL TALK (PROPIA),576
01/01/24 0:00,51,Soft Codes,9242976,GPTM (PROPIA),6
01/01/24 0:00,51,Soft Codes,9242977,GPTM (PROPIA),60
01/01/24 0:00,51,Soft Codes,9242978,GPTM (PROPIA),75
01/01/24 0:00,51,Soft Codes,9242979,GPTM (PROPIA),9
01/01/24 0:00,51,Soft Codes,9248017,Bankaool,11
01/01/24 0:00,51,Soft Codes,9255967,WELL TALK (PROPIA),185
01/01/24 0:00,51,Soft Codes,9255983,WELL TALK (PROPIA),198
01/01/24 0:00,51,Soft Codes,9255988,WELL TALK (PROPIA),191
01/01/24 0:00,51,Soft Codes,9255997,WELL TALK (PROPIA),176
01/01/24 0:00,51,Soft Codes,9256046,WELL TALK (PROPIA),199
01/01/24 0:00,51,Soft Codes,9256630,Bankaool,10
01/01/24 0:00,51,Soft Codes,9261095,Kushki,66
01/01/24 0:00,51,Soft Codes,9261095,Kushki,10
01/01/24 0:00,51,Soft Codes,9261612,GPTM,1
01/01/24 0:00,51,Soft Codes,9261761,GPTM,27
01/01/24 0:00,51,Soft Codes,9263608,WELL TALK (PROPIA),264
01/01/24 0:00,51,Soft Codes,9263640,WELL TALK (PROPIA),331
01/01/24 0:00,51,Soft Codes,9263652,WELL TALK (PROPIA),287
01/01/24 0:00,51,Soft Codes,9263653,WELL TALK (PROPIA),348
01/01/24 0:00,51,Soft Codes,9263654,WELL TALK (PROPIA),273
01/01/24 0:00,51,Soft Codes,9267088,WELL TALK (PROPIA),211
01/01/24 0:00,51,Soft Codes,9267090,WELL TALK (PROPIA),287
01/01/24 0:00,51,Soft Codes,9267092,WELL TALK (PROPIA),255
01/01/24 0:00,51,Soft Codes,9267095,WELL TALK (PROPIA),336
01/01/24 0:00,51,Soft Codes,9267098,WELL TALK (PROPIA),320
01/01/24 0:00,51,Soft Codes,9277028,CAPADOLA (PROPIA),26
01/01/24 0:00,51,Soft Codes,9277031,CAPADOLA (PROPIA),30
01/01/24 0:00,51,Soft Codes,9277036,CAPADOLA (PROPIA),35
01/01/24 0:00,51,Soft Codes,9277041,CAPADOLA (PROPIA),27
01/01/24 0:00,51,Soft Codes,9277044,CAPADOLA (PROPIA),35
01/01/24 0:00,54,Hard Codes,7861191,MIFEL (PROPIA),1
01/01/24 0:00,54,Hard Codes,7870023,MIFEL (PROPIA),1
01/01/24 0:00,54,Hard Codes,9014710,GPTM (PROPIA),1
01/01/24 0:00,54,Hard Codes,9089850,BANKAOOL,1
01/01/24 0:00,54,Hard Codes,9144321,GPTM,1
01/01/24 0:00,54,Hard Codes,9203212,Banorte,2
01/01/24 0:00,54,Hard Codes,9222744,WELL TALK (PROPIA),9
01/01/24 0:00,54,Hard Codes,9222751,WELL TALK (PROPIA),7
01/01/24 0:00,54,Hard Codes,9222752,WELL TALK (PROPIA),4
01/01/24 0:00,54,Hard Codes,9222805,WELL TALK (PROPIA),7
01/01/24 0:00,54,Hard Codes,9226542,WELL TALK (PROPIA),6
01/01/24 0:00,54,Hard Codes,9242978,GPTM (PROPIA),1
01/01/24 0:00,54,Hard Codes,9255967,WELL TALK (PROPIA),3
01/01/24 0:00,54,Hard Codes,9255983,WELL TALK (PROPIA),5
01/01/24 0:00,54,Hard Codes,9255988,WELL TALK (PROPIA),6
01/01/24 0:00,54,Hard Codes,9255997,WELL TALK (PROPIA),5
01/01/24 0:00,54,Hard Codes,9256046,WELL TALK (PROPIA),2
01/01/24 0:00,54,Hard Codes,9261095,Kushki,2
01/01/24 0:00,54,Hard Codes,9263608,WELL TALK (PROPIA),7
01/01/24 0:00,54,Hard Codes,9263640,WELL TALK (PROPIA),3
01/01/24 0:00,54,Hard Codes,9263652,WELL TALK (PROPIA),3
01/01/24 0:00,54,Hard Codes,9263653,WELL TALK (PROPIA),3
01/01/24 0:00,54,Hard Codes,9263654,WELL TALK (PROPIA),4
01/01/24 0:00,54,Hard Codes,9267088,WELL TALK (PROPIA),6
01/01/24 0:00,54,Hard Codes,9267090,WELL TALK (PROPIA),1
01/01/24 0:00,54,Hard Codes,9267092,WELL TALK (PROPIA),2
01/01/24 0:00,54,Hard Codes,9267095,WELL TALK (PROPIA),6
01/01/24 0:00,54,Hard Codes,9267098,WELL TALK (PROPIA),7
01/01/24 0:00,54,Hard Codes,9277031,CAPADOLA (PROPIA),1
01/01/24 0:00,54,Hard Codes,9277036,CAPADOLA (PROPIA),2
01/01/24 0:00,54,Hard Codes,9277044,CAPADOLA (PROPIA),2
01/01/24 0:00,55,Soft Codes,7861207,MIFEL (PROPIA),1
01/01/24 0:00,55,Soft Codes,7861231,MIFEL (PROPIA),2
01/01/24 0:00,55,Soft Codes,7870019,MIFEL (PROPIA),4
01/01/24 0:00,55,Soft Codes,9242977,GPTM (PROPIA),2
01/01/24 0:00,55,Soft Codes,9261095,Kushki,1
01/01/24 0:00,56,Hard Codes,7872447,MIFEL (PROPIA),1
01/01/24 0:00,56,Hard Codes,9267092,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,7861235,MIFEL (PROPIA),3
01/01/24 0:00,57,Soft Codes,7870019,MIFEL (PROPIA),1
01/01/24 0:00,57,Soft Codes,7870134,MIFEL (PROPIA),1
01/01/24 0:00,57,Soft Codes,7872434,MIFEL (PROPIA),1
01/01/24 0:00,57,Soft Codes,8865071,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9014710,GPTM (PROPIA),6
01/01/24 0:00,57,Soft Codes,9094314,Bankaool,12
01/01/24 0:00,57,Soft Codes,9096259,Bankaool,11
01/01/24 0:00,57,Soft Codes,9144321,GPTM,1
01/01/24 0:00,57,Soft Codes,9222744,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9222751,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9222752,WELL TALK (PROPIA),3
01/01/24 0:00,57,Soft Codes,9222805,WELL TALK (PROPIA),9
01/01/24 0:00,57,Soft Codes,9226542,WELL TALK (PROPIA),12
01/01/24 0:00,57,Soft Codes,9242976,GPTM (PROPIA),4
01/01/24 0:00,57,Soft Codes,9242977,GPTM (PROPIA),3
01/01/24 0:00,57,Soft Codes,9242978,GPTM (PROPIA),10
01/01/24 0:00,57,Soft Codes,9242979,GPTM (PROPIA),1
01/01/24 0:00,57,Soft Codes,9255967,WELL TALK (PROPIA),3
01/01/24 0:00,57,Soft Codes,9255983,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9255997,WELL TALK (PROPIA),3
01/01/24 0:00,57,Soft Codes,9256046,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9260470,BANKAOOL,1
01/01/24 0:00,57,Soft Codes,9261095,Kushki,13
01/01/24 0:00,57,Soft Codes,9261761,GPTM,1
01/01/24 0:00,57,Soft Codes,9261764,GPTM,1
01/01/24 0:00,57,Soft Codes,9263640,WELL TALK (PROPIA),3
01/01/24 0:00,57,Soft Codes,9263652,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9263653,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9263654,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9267088,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9267090,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9267092,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9267095,WELL TALK (PROPIA),2
01/01/24 0:00,57,Soft Codes,9267098,WELL TALK (PROPIA),1
01/01/24 0:00,57,Soft Codes,9277028,CAPADOLA (PROPIA),6
01/01/24 0:00,57,Soft Codes,9277031,CAPADOLA (PROPIA),2
01/01/24 0:00,57,Soft Codes,9277036,CAPADOLA (PROPIA),2
01/01/24 0:00,57,Soft Codes,9277041,CAPADOLA (PROPIA),1
01/01/24 0:00,57,Soft Codes,9277044,CAPADOLA (PROPIA),2
01/01/24 0:00,6000,Iso Error,7861235,MIFEL (PROPIA),2
01/01/24 0:00,6000,Iso Error,7870121,MIFEL (PROPIA),1
01/01/24 0:00,6000,Iso Error,7872434,MIFEL (PROPIA),2
01/01/24 0:00,6000,Iso Error,9014710,GPTM (PROPIA),25
01/01/24 0:00,6000,Iso Error,9014711,GPTM (PROPIA),5
01/01/24 0:00,6000,Iso Error,9089850,BANKAOOL,3
01/01/24 0:00,6000,Iso Error,9094314,Bankaool,10
01/01/24 0:00,6000,Iso Error,9096259,Bankaool,4
01/01/24 0:00,6000,Iso Error,9105576,WELL TALK (PROPIA),1
01/01/24 0:00,6000,Iso Error,9105593,WELL TALK (PROPIA),1
01/01/24 0:00,6000,Iso Error,9172541,WELL TALK (PROPIA),3
01/01/24 0:00,6000,Iso Error,9203212,Banorte,4
01/01/24 0:00,6000,Iso Error,9211015,Bankaool,4
01/01/24 0:00,6000,Iso Error,9222744,WELL TALK (PROPIA),53
01/01/24 0:00,6000,Iso Error,9222751,WELL TALK (PROPIA),53
01/01/24 0:00,6000,Iso Error,9222752,WELL TALK (PROPIA),47
01/01/24 0:00,6000,Iso Error,9222805,WELL TALK (PROPIA),50
01/01/24 0:00,6000,Iso Error,9226542,WELL TALK (PROPIA),47
01/01/24 0:00,6000,Iso Error,9242977,GPTM (PROPIA),29
01/01/24 0:00,6000,Iso Error,9242978,GPTM (PROPIA),35
01/01/24 0:00,6000,Iso Error,9242979,GPTM (PROPIA),1
01/01/24 0:00,6000,Iso Error,9255967,WELL TALK (PROPIA),56
01/01/24 0:00,6000,Iso Error,9255983,WELL TALK (PROPIA),45
01/01/24 0:00,6000,Iso Error,9255988,WELL TALK (PROPIA),40
01/01/24 0:00,6000,Iso Error,9255997,WELL TALK (PROPIA),51
01/01/24 0:00,6000,Iso Error,9256046,WELL TALK (PROPIA),32
01/01/24 0:00,6000,Iso Error,9261095,Kushki,64
01/01/24 0:00,6000,Iso Error,9261095,Kushki,16
01/01/24 0:00,6000,Iso Error,9261764,GPTM,3
01/01/24 0:00,6000,Iso Error,9263608,WELL TALK (PROPIA),38
01/01/24 0:00,6000,Iso Error,9263640,WELL TALK (PROPIA),38
01/01/24 0:00,6000,Iso Error,9263652,WELL TALK (PROPIA),44
01/01/24 0:00,6000,Iso Error,9263653,WELL TALK (PROPIA),57
01/01/24 0:00,6000,Iso Error,9263654,WELL TALK (PROPIA),48
01/01/24 0:00,6000,Iso Error,9267088,WELL TALK (PROPIA),44
01/01/24 0:00,6000,Iso Error,9267090,WELL TALK (PROPIA),56
01/01/24 0:00,6000,Iso Error,9267092,WELL TALK (PROPIA),50
01/01/24 0:00,6000,Iso Error,9267095,WELL TALK (PROPIA),54
01/01/24 0:00,6000,Iso Error,9267098,WELL TALK (PROPIA),55
01/01/24 0:00,6000,Iso Error,9277028,CAPADOLA (PROPIA),7
01/01/24 0:00,6000,Iso Error,9277031,CAPADOLA (PROPIA),3
01/01/24 0:00,6000,Iso Error,9277036,CAPADOLA (PROPIA),7
01/01/24 0:00,6000,Iso Error,9277041,CAPADOLA (PROPIA),7
01/01/24 0:00,6000,Iso Error,9277044,CAPADOLA (PROPIA),8
01/01/24 0:00,61,Soft Codes,7861190,MIFEL (PROPIA),1
01/01/24 0:00,61,Soft Codes,7861205,MIFEL (PROPIA),8
01/01/24 0:00,61,Soft Codes,7861216,MIFEL (PROPIA),6
01/01/24 0:00,61,Soft Codes,7861224,MIFEL (PROPIA),1
01/01/24 0:00,61,Soft Codes,7861231,MIFEL (PROPIA),1
01/01/24 0:00,61,Soft Codes,7870019,MIFEL (PROPIA),4
01/01/24 0:00,61,Soft Codes,7870076,MIFEL (PROPIA),2
01/01/24 0:00,61,Soft Codes,7870085,MIFEL (PROPIA),1
01/01/24 0:00,61,Soft Codes,7870110,MIFEL (PROPIA),1
01/01/24 0:00,61,Soft Codes,7870134,MIFEL (PROPIA),6
01/01/24 0:00,61,Soft Codes,7870607,MIFEL (PROPIA),2
01/01/24 0:00,61,Soft Codes,7872434,MIFEL (PROPIA),3
01/01/24 0:00,61,Soft Codes,9172541,WELL TALK (PROPIA),6
01/01/24 0:00,61,Soft Codes,9203212,Banorte,1
01/01/24 0:00,61,Soft Codes,9222744,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9222751,WELL TALK (PROPIA),6
01/01/24 0:00,61,Soft Codes,9222752,WELL TALK (PROPIA),5
01/01/24 0:00,61,Soft Codes,9222805,WELL TALK (PROPIA),9
01/01/24 0:00,61,Soft Codes,9226542,WELL TALK (PROPIA),10
01/01/24 0:00,61,Soft Codes,9242977,GPTM (PROPIA),1
01/01/24 0:00,61,Soft Codes,9255967,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9255983,WELL TALK (PROPIA),1
01/01/24 0:00,61,Soft Codes,9255988,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9255997,WELL TALK (PROPIA),4
01/01/24 0:00,61,Soft Codes,9256046,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9261761,GPTM,1
01/01/24 0:00,61,Soft Codes,9263608,WELL TALK (PROPIA),1
01/01/24 0:00,61,Soft Codes,9263640,WELL TALK (PROPIA),5
01/01/24 0:00,61,Soft Codes,9263652,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9263653,WELL TALK (PROPIA),1
01/01/24 0:00,61,Soft Codes,9263654,WELL TALK (PROPIA),2
01/01/24 0:00,61,Soft Codes,9267088,WELL TALK (PROPIA),4
01/01/24 0:00,61,Soft Codes,9267090,WELL TALK (PROPIA),1
01/01/24 0:00,61,Soft Codes,9267092,WELL TALK (PROPIA),1
01/01/24 0:00,61,Soft Codes,9267095,WELL TALK (PROPIA),2
01/01/24 0:00,61,Soft Codes,9267098,WELL TALK (PROPIA),3
01/01/24 0:00,61,Soft Codes,9277028,CAPADOLA (PROPIA),2
01/01/24 0:00,61,Soft Codes,9277044,CAPADOLA (PROPIA),2
01/01/24 0:00,62,Soft Codes,7861194,MIFEL (PROPIA),1
01/01/24 0:00,62,Soft Codes,7861216,MIFEL (PROPIA),2
01/01/24 0:00,62,Soft Codes,7861231,MIFEL (PROPIA),4
01/01/24 0:00,62,Soft Codes,7861238,MIFEL (PROPIA),2
01/01/24 0:00,62,Soft Codes,7870121,MIFEL (PROPIA),3
01/01/24 0:00,62,Soft Codes,7872434,MIFEL (PROPIA),1
01/01/24 0:00,62,Soft Codes,7872447,MIFEL (PROPIA),1
01/01/24 0:00,62,Soft Codes,7873661,MIFEL (PROPIA),1
01/01/24 0:00,62,Soft Codes,7993636,MIFEL (PROPIA),4
01/01/24 0:00,62,Soft Codes,9014710,GPTM (PROPIA),18
01/01/24 0:00,62,Soft Codes,9014711,GPTM (PROPIA),3
01/01/24 0:00,62,Soft Codes,9089850,BANKAOOL,95
01/01/24 0:00,62,Soft Codes,9094314,Bankaool,45
01/01/24 0:00,62,Soft Codes,9096259,Bankaool,32
01/01/24 0:00,62,Soft Codes,9105593,WELL TALK (PROPIA),2
01/01/24 0:00,62,Soft Codes,9144321,GPTM,23
01/01/24 0:00,62,Soft Codes,9162875,BANKAOOL,16
01/01/24 0:00,62,Soft Codes,9172541,WELL TALK (PROPIA),2
01/01/24 0:00,62,Soft Codes,9176890,WELL TALK (PROPIA),1
01/01/24 0:00,62,Soft Codes,9203212,Banorte,113
01/01/24 0:00,62,Soft Codes,9222744,WELL TALK (PROPIA),1958
01/01/24 0:00,62,Soft Codes,9222751,WELL TALK (PROPIA),2276
01/01/24 0:00,62,Soft Codes,9222752,WELL TALK (PROPIA),1491
01/01/24 0:00,62,Soft Codes,9222805,WELL TALK (PROPIA),1321
01/01/24 0:00,62,Soft Codes,9226542,WELL TALK (PROPIA),1017
01/01/24 0:00,62,Soft Codes,9242977,GPTM (PROPIA),3
01/01/24 0:00,62,Soft Codes,9242978,GPTM (PROPIA),4
01/01/24 0:00,62,Soft Codes,9242979,GPTM (PROPIA),3
01/01/24 0:00,62,Soft Codes,9255967,WELL TALK (PROPIA),376
01/01/24 0:00,62,Soft Codes,9255983,WELL TALK (PROPIA),433
01/01/24 0:00,62,Soft Codes,9255988,WELL TALK (PROPIA),471
01/01/24 0:00,62,Soft Codes,9255997,WELL TALK (PROPIA),216
01/01/24 0:00,62,Soft Codes,9256046,WELL TALK (PROPIA),187
01/01/24 0:00,62,Soft Codes,9261095,Kushki,2
01/01/24 0:00,62,Soft Codes,9261761,GPTM,21
01/01/24 0:00,62,Soft Codes,9263608,WELL TALK (PROPIA),490
01/01/24 0:00,62,Soft Codes,9263640,WELL TALK (PROPIA),426
01/01/24 0:00,62,Soft Codes,9263652,WELL TALK (PROPIA),315
01/01/24 0:00,62,Soft Codes,9263653,WELL TALK (PROPIA),883
01/01/24 0:00,62,Soft Codes,9263654,WELL TALK (PROPIA),551
01/01/24 0:00,62,Soft Codes,9267088,WELL TALK (PROPIA),343
01/01/24 0:00,62,Soft Codes,9267090,WELL TALK (PROPIA),318
01/01/24 0:00,62,Soft Codes,9267092,WELL TALK (PROPIA),642
01/01/24 0:00,62,Soft Codes,9267095,WELL TALK (PROPIA),449
01/01/24 0:00,62,Soft Codes,9267098,WELL TALK (PROPIA),412
01/01/24 0:00,62,Soft Codes,9277028,CAPADOLA (PROPIA),115
01/01/24 0:00,62,Soft Codes,9277031,CAPADOLA (PROPIA),160
01/01/24 0:00,62,Soft Codes,9277036,CAPADOLA (PROPIA),186
01/01/24 0:00,62,Soft Codes,9277041,CAPADOLA (PROPIA),211
01/01/24 0:00,62,Soft Codes,9277044,CAPADOLA (PROPIA),309
01/01/24 0:00,65,Soft Codes,7861235,MIFEL (PROPIA),1
01/01/24 0:00,65,Soft Codes,9089850,BANKAOOL,7
01/01/24 0:00,65,Soft Codes,9094314,Bankaool,1
01/01/24 0:00,65,Soft Codes,9172541,WELL TALK (PROPIA),2
01/01/24 0:00,65,Soft Codes,9203212,Banorte,1
01/01/24 0:00,65,Soft Codes,9222744,WELL TALK (PROPIA),1
01/01/24 0:00,65,Soft Codes,9222751,WELL TALK (PROPIA),1
01/01/24 0:00,65,Soft Codes,9222805,WELL TALK (PROPIA),21
01/01/24 0:00,65,Soft Codes,9256046,WELL TALK (PROPIA),4
01/01/24 0:00,65,Soft Codes,9263608,WELL TALK (PROPIA),5
01/01/24 0:00,65,Soft Codes,9263654,WELL TALK (PROPIA),1
01/01/24 0:00,65,Soft Codes,9267095,WELL TALK (PROPIA),18
01/01/24 0:00,65,Soft Codes,9267098,WELL TALK (PROPIA),2
01/01/24 0:00,68,Soft Codes,9094314,Bankaool,4
01/01/24 0:00,68,Soft Codes,9096259,Bankaool,1
01/01/24 0:00,68,Soft Codes,9172541,WELL TALK (PROPIA),1
01/01/24 0:00,68,Soft Codes,9242977,GPTM (PROPIA),2
01/01/24 0:00,68,Soft Codes,9261095,Kushki,1
01/01/24 0:00,68,Soft Codes,9261761,GPTM,1
01/01/24 0:00,75,Soft Codes,7861207,MIFEL (PROPIA),2
01/01/24 0:00,75,Soft Codes,7861238,MIFEL (PROPIA),3
01/01/24 0:00,75,Soft Codes,7870134,MIFEL (PROPIA),2
01/01/24 0:00,75,Soft Codes,7873661,MIFEL (PROPIA),1
01/01/24 0:00,75,Soft Codes,9014710,GPTM (PROPIA),6
01/01/24 0:00,75,Soft Codes,9014711,GPTM (PROPIA),1
01/01/24 0:00,75,Soft Codes,9089850,BANKAOOL,1
01/01/24 0:00,75,Soft Codes,9094314,Bankaool,11
01/01/24 0:00,75,Soft Codes,9144321,GPTM,4
01/01/24 0:00,75,Soft Codes,9261095,Kushki,4
01/01/24 0:00,82,Soft Codes,7870076,MIFEL (PROPIA),1
01/01/24 0:00,82,Soft Codes,9089850,BANKAOOL,5
01/01/24 0:00,82,Soft Codes,9203212,Banorte,1
01/01/24 0:00,82,Soft Codes,9222744,WELL TALK (PROPIA),26
01/01/24 0:00,82,Soft Codes,9222751,WELL TALK (PROPIA),1
01/01/24 0:00,82,Soft Codes,9222752,WELL TALK (PROPIA),1
01/01/24 0:00,82,Soft Codes,9226542,WELL TALK (PROPIA),7
01/01/24 0:00,82,Soft Codes,9255967,WELL TALK (PROPIA),1
01/01/24 0:00,82,Soft Codes,9255983,WELL TALK (PROPIA),1
01/01/24 0:00,82,Soft Codes,9256046,WELL TALK (PROPIA),1
01/01/24 0:00,82,Soft Codes,9261095,Kushki,2
01/01/24 0:00,82,Soft Codes,9261761,GPTM,3
01/01/24 0:00,82,Soft Codes,9263652,WELL TALK (PROPIA),1
